Coupling
  21.377   7.111  -4.046 -30.833 -42.616 -44.009 -31.627 -22.799  12.372  28.511   0.000   0.000  21.377
  16.770  -0.132 -21.611 -41.658 -43.794 -40.257 -28.075 -16.375  10.988  32.939   0.000   0.000  16.770
  11.455  -4.913 -22.733 -35.759 -34.278 -18.013 -24.831  -8.522   9.377  26.794   0.000   0.000  11.455
   7.276  -6.627 -16.484 -20.969 -20.435 -12.137 -11.902  -6.848   2.780  18.145   0.000   0.000   7.276
   4.775  -7.767 -11.507 -11.532 -12.089  -8.488  14.831  37.496  40.094  35.660   0.000   0.000   4.775
   3.174  -6.894  -8.562  -4.033   1.427   5.830  42.445  29.234  24.466  22.249   0.000   0.000   3.174
CtermShift_transDPro_transGly
   3.174   0.000   0.000  22.249  24.466  29.234  42.445   5.830   1.427  -4.033  -8.562  -6.894   3.174
   4.775   0.000   0.000  35.660  40.094  37.496  14.831  -8.488 -12.089 -11.532 -11.507  -7.767   4.775
   7.276   0.000   0.000  18.145   2.780  -6.848 -11.902 -12.137 -20.435 -20.969 -16.484  -6.627   7.276
  11.455   0.000   0.000  26.794   9.377  -8.522 -24.831 -18.013 -34.278 -35.759 -22.733  -4.913  11.455
  16.770   0.000   0.000  32.939  10.988 -16.375 -28.075 -40.257 -43.794 -41.658 -21.611  -0.132  16.770
  21.377   0.000   0.000  28.511  12.372 -22.799 -31.627 -44.009 -42.616 -30.833  -4.046   7.111  21.377
  22.801   0.000   0.000  18.019 -18.851 -33.031 -33.913 -38.499 -26.038  -1.564   6.371  10.647  22.801
  23.260   0.000   0.000 -12.551 -27.253 -32.581 -29.228 -20.516  -5.007   6.658  10.420  13.536  23.260
  20.057   0.000   0.000 -17.703 -27.253 -23.435 -11.231  -5.264   3.276  11.419  10.108  12.054  20.057
  18.760   0.000   0.000  -8.834 -27.253  -5.473  -0.580  10.454  18.204  13.627   5.599  10.882  18.760
  11.910   0.000   0.000   4.521   0.103  -1.976   8.740  29.343  21.869  10.957   1.210   3.114  11.910
   4.451   0.000   0.000  13.231   6.940   8.930  24.642  18.258  12.705   2.888  -5.104  -3.480   4.451
   3.174   0.000   0.000  22.249  24.466  29.234  42.445   5.830   1.427  -4.033  -8.562  -6.894   3.174
Coupling_cisPro_transGly
   0.962  -0.196   0.674   2.330   4.919   5.441   3.084   2.482   1.253  -0.216   0.000   0.000   0.962
  -0.473  -1.485  -0.403   1.919   5.265   4.812   2.458   1.855   0.425  -0.420   0.000   0.000  -0.473
  -1.678  -2.178  -0.785   1.139   3.675   2.286   1.576   0.742  -0.394  -0.541   0.000   0.000  -1.678
  -1.795  -1.755  -0.414   0.779   1.778   0.947   0.686  -0.447  -0.519  -0.133   0.000   0.000  -1.795
